temp_mean,temp_std,temp_range,hum_mean,hum_std,hum_range,window_size,temp_0,hum_0,temp_1,hum_1,temp_2,hum_2,temp_3,hum_3,temp_4,hum_4,temp_5,hum_5,temp_6,hum_6,temp_7,hum_7,temp_8,hum_8,temp_9,hum_9,temp_10,hum_10,temp_11,hum_11,temp_12,hum_12,temp_13,hum_13,temp_14,hum_14,temp_15,hum_15,temp_16,hum_16,temp_17,hum_17,temp_18,hum_18,temp_19,hum_19,temp_20,hum_20,temp_21,hum_21,temp_22,hum_22,temp_23,hum_23,temp_24,hum_24,temp_25,hum_25,temp_26,hum_26,temp_27,hum_27,temp_28,hum_28,label
25.93026994231375,0.4426501389639222,1.6697324293852844,53.08801886765284,0.9437377043424813,3.1822566261364997,11,-0.5795864650398173,1.0755068064020108,-0.2911883284778085,0.06106947781486838,1.6697324293852844,-3.1822566261364997,-1.1181397170572929,2.4340376320753236,-0.4171035490679813,-0.6835881544991267,0.02179887717116813,0.069741481272807,0.2365209326097215,-1.049970061327869,-0.03521515798792407,2.3706485209614456,0.3233918081443683,-1.209148908433015,0.034465209609503944,0.3040051956932004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.891706973936696,0.27545875956612986,0.984496007861118,53.23966174472234,1.054295791691716,3.4892858040714643,9,0.7738468355762755,-1.323574421743018,-0.32820290989222656,1.885689102624255,-0.46329687076841,1.349056621755814,-0.19299622720048148,-1.267738653816096,0.42989840413903835,-0.7800011265827678,-0.18594670872248287,0.5304981783158027,0.26406047076118,-1.512677105450976,-0.11196129575591485,-0.45936709653742724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.03487777673265,0.4046699580099626,1.398281799564785,52.96811434547051,0.7784044690931714,3.070963091862801,22,-0.18744641425891118,1.7696865841351581,-0.7979403769237123,-2.1459007720358443,1.115729872287627,2.491123126413477,-0.782461192858964,-1.602594981687183,0.16504725898105832,1.3743768228527884,0.23489430146183565,-1.1192671576569992,-0.11588205388644823,0.7582145599249941,-0.6438829421700589,-1.370887571808943,0.3837179012247489,0.8799285861963995,0.8631076964540583,0.17679122229206712,-0.12640849554887978,0.8167928240640165,0.010336424768809138,0.6664856612721834,-0.2624190977730798,-0.9708730410228483,0.24434122497713062,-0.2264312745773438,-0.21058117551596567,-1.0606129752767046,-0.2046636253431089,-0.31238455394241527,0.6664868668018045,1.28714675838458,-0.7052581664657822,-0.043666524390943096,-0.261960043119533,0.37786866601958025,0.9909200578996149,0.07751331946540319,0.010662231204968009,-0.27524634699327066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.99056237597719,0.3145176908298099,1.216079969332501,53.00478929801495,0.8696458842438602,3.505610662227461,14,-0.29332550402119395,0.7957803354280486,-0.4292556567133623,0.062344644990872666,0.521513818440198,-0.36765020215588606,-0.20809494188265631,0.5127932460444882,0.435783720592422,0.45226925478444,-0.8353490422051202,1.1857080355167966,0.18719547363979316,-1.3692864707029528,-0.03222300326719463,0.06637806231273657,-0.5357033974999794,-0.2655970451911429,0.8798176125983446,-1.475460239626301,-0.017532502442342945,1.5138058718798604,-0.127970907768713,0.06939526831219212,-0.11985029500880628,1.9224095220354087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.75227052183179,12.729099265380567,41.97364834181275,46.32256389022344,3.661869978548011,10.493603020572102,26,-1.3317474788310086,0.6083728042766552,2.13358070459822,-0.9817469489099295,2.3527289380740584,-1.2065993860888042,1.6541799283747167,-0.35423033587409947,1.6703509725286914,-0.279065692745327,1.3925112805044364,-1.519428053563992,1.519507869216845,-0.7428915456429408,1.9564695793670666,-0.3771806315259383,1.8188835159268706,-0.5784599271947428,1.6336390910680123,-0.5363640610241731,1.6294481457688903,-0.344278782630866,1.979843017604523,-1.7974673263623302,1.2037778095558025,-0.32238031796272537,1.9669746771242202,-0.6548108858058868,1.9217558862734663,-0.798699125240347,1.316736360511051,0.0,1.8328293931040491,0.0,1.9109283721628145,0.0,1.7004719178199394,0.0,1.3956342546879412,0.0,1.9953656096977852,0.0,1.8026193558743202,0.0,1.930324928151748,0.0,0.9745295799639138,0.0,2.2805571538533655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25.954785161764207,0.4205092521301067,1.940542721328999,53.1296054372254,0.7381159490463984,3.4708804880364994,29,0.8391306378230574,0.3400440228687316,-0.33015263437263087,0.420521475347023,-0.2609327803894743,-0.21814021201664957,0.3777632132181701,0.757745589519665,-0.23888004083769232,-0.9208509238325036,1.1494782433490691,0.0917908578697535,-1.2826761951739876,0.3805426033758792,-0.11880390155051046,1.578995885814642,0.2291896816674246,-2.4259268130955505,0.021135780398729764,2.1689810580033253,0.5042026324972149,-2.4857580640718524,-1.2935907191678702,1.1300348801399807,1.20878182668271,-0.4546853803269144,-0.4836556542369834,-0.3807077146749762,0.6590542230327827,1.2114906547055284,-0.4122333577913224,-0.07935659851919041,0.28316908443741085,-0.8649158140276043,-0.4550481348998048,-1.2900366961692455,0.41471220475175485,1.3389972315260366,0.6128735960132872,0.44740126046746553,-1.2015031104516787,-0.10991239980971557,0.3160209781469909,0.6032973364775813,-0.18951140529599897,0.9420858781106745,1.039599540006293,-1.2157342337433477,-1.01346169663476,0.12311482440545518,-0.14937530114689324,-0.3356693091027836,0.07720764366985122,0.8194032408104732,0.2212797658229526,-0.5128286171455301,0.0,0.0,0
26.159269498094694,0.3785586342797577,1.366777403261267,52.99546204046921,0.730415479060262,2.672425110216892,16,1.3632256596937928,1.2051644057739495,-0.7122345644251418,-0.2600141115897969,-0.3079380485631127,-1.0094919747140523,0.18417736223184633,-0.8620349232034386,-0.27391251433347463,0.45368120611994556,-0.1889674387444238,0.44109390088051015,0.3470155136690387,1.4649120367423905,0.33869610295047536,0.31273796647404595,-0.6747601079158194,-1.5939021210508884,-0.07885370813065506,0.025282018162386066,0.13337426199495894,0.5356307269950094,0.6537498673815278,-0.19958123751938928,0.25026957680783823,0.7350300599206818,-0.54526816775995,-1.1632977420489539,0.10965011104662636,1.1778648650944916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.110782719983806,0.5216532626781534,2.001167694235125,53.119145928645636,0.770167932217769,3.4502697860314697,23,-0.17102711030991813,-0.14947657018328186,1.2627061613741724,1.6194710476420724,-0.42354527864652525,-2.7177498409762464,-1.4286360913410654,2.8856865724118492,0.6726357941726526,-1.4978852180951847,0.8258482167842409,0.23820913046881032,-1.2007916954960471,-0.542223817703892,0.983669399368317,0.507317692467474,-0.051811113026662525,1.0554669692133842,-0.6831013407808548,-0.4002200996134988,0.34516476592305523,-0.22254129413090595,-1.0406003511922357,-0.3230507821349349,1.9302246325984989,-1.2275863828830609,-1.0397620128818197,0.48117844716347946,0.5564527802865911,0.40074854150925177,-0.09498585495041922,0.6407021528480072,0.3720197233122846,-0.31041903192796383,-0.8955920975012752,0.7310813134716696,0.31856306721501326,-0.4079015349047239,0.17764323754353128,-0.33542144783119454,0.15671619440797357,1.7771285757029034,0.14090637348922286,-1.4956276900138192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.76450789214759,0.4425830974367178,1.6939325239952971,53.26476004555027,0.765740523665662,2.732000220023842,18,-1.0692273247786908,-2.732000220023842,0.27920835914537534,1.497892321873401,-0.22866071126625442,0.7160866984216412,0.1462133639873997,-1.0775212547417823,-0.21462575660099859,-0.6880591429507206,0.6000768900589506,0.8494656542543595,-0.751787233460508,1.308068979396424,-0.15580020081505097,-1.7143096837281462,0.39701509273862,1.6415754502763775,-0.11990742429938805,-0.9420132448540386,-0.26980480288841946,0.7790778397808324,0.5072360124025863,-0.8110648955680944,-0.6683723107765651,-0.5624470273963524,1.6939325239952971,1.6985885426746066,-1.6101744959249764,-1.1308997068546844,0.4231509325574727,-0.04704465360195087,0.1213722712269174,0.5129008766418153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.175155595270944,0.47275638685484445,1.7974310478088036,52.72343597915824,0.8329572200364045,2.95684611648894,25,0.5364577019133705,0.4603847790058708,-0.8452351808650462,-0.68477893207546,0.4626204721806495,1.415860274652438,0.13133755836659589,0.7895592721924132,0.1970716011734268,0.6278518370400548,0.09858802201506833,-1.142609817341004,-0.9181284849633791,1.2436166121212153,-0.20473603944887486,-2.406973603028952,1.405895496317065,-0.2586247849122074,-0.47268140495945943,1.3182677923668251,-0.5404002742680731,0.35169051826874664,1.1498192560395388,-0.33340815762672094,-0.7177386706148319,-1.6277978815566314,0.5318112748854844,1.582657648421673,-0.5558893513268579,-0.9722795687936525,0.9966147217359378,1.5793136394679124,-0.15270354121939178,-0.2424594421865507,-1.0021524954611394,-1.045182425939359,0.6102675497167169,0.3408102951925258,-0.16309750068460716,-0.4362772836418074,0.36162780397360095,0.7972275396926278,-1.1667775090562245,0.814257134219524,0.8254874602892706,-1.5526946934694266,0.18618651342557513,1.1918180494827126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.071619318535348,0.4772329329715036,2.0203641914478006,52.991930021759046,0.9808257965927211,3.8810202959367928,30,0.7742751393366802,-0.6259486776519978,-0.6405863005791446,0.5989530340730127,0.07954794956117439,-1.2407660320270821,0.8798451867006314,-0.21557587478763907,0.3493551650675073,1.413756301906993,-0.7978014193979313,-0.4451785791663383,-0.5365870265677337,-1.408732608154665,-0.043760615466382546,2.7630386714063278,-0.22200782848121747,-2.120604709033188,0.09671940088251318,3.104785616235354,0.17581422002479385,-2.557873344799212,1.1189313552494333,0.8204618376116599,-1.0807373189242107,0.9963107538089488,-0.5144156666722886,-0.13401206604668658,0.6338591356617407,0.40536198271844626,0.06823157931784252,-2.807370116085785,-0.07124648295530633,0.30976859309848237,0.3820278813673781,1.0894902172810248,-0.36534285561308977,0.49100013104294504,0.34986099039414853,-0.6807799050218861,-0.7745354231025203,-1.3014132738669986,1.2805363961014677,1.7076577557425523,-0.7641248249008186,-0.5526636377590677,0.07386959103172686,-0.009590056577465589,-0.5923654321101708,-1.6573691670837505,0.6281694425398499,2.4603476978310965,0.08961903270195393,-0.5218241153542849,-0.9104167452476979,1.3199683970828033,-0.24466157728128124,-1.495737762536109,0
26.129535597228642,0.5826453458331808,2.3777501307054543,53.075604770404865,0.946433856768571,3.289576791593987,29,2.1814307526313925,0.6148088770943119,-1.5237461672621038,-0.0656093272331546,0.4626794950325497,0.21244441037387674,0.07300770240333421,-0.0999044734217236,-0.7276830674697266,-0.8643192591458089,1.3308822297189522,0.7209140371762501,-0.7905125310465841,0.15575165308469963,-0.2397139531308845,-1.5556193014908786,0.17599029964788926,0.8136640253741447,0.31287211811028826,0.7057265987594903,-0.37672701689966104,0.8809428828090304,0.4355658727867713,-0.7075138468807154,-1.2834010246754914,0.757982240679091,0.46845107457062696,-1.736601101723636,-0.6954151624914147,0.5188511059396745,2.0679042358261306,0.44443584582278106,-0.0065080145790048505,-2.5056696104207177,-0.6786880300759748,3.069723945291443,-0.8196170692230069,-2.6973704791753335,1.7012481715656769,2.286279959306434,-1.4971463751750171,-0.24808662218860178,0.19560367561327396,-2.4211398344460306,0.1863702663179403,0.04042539646551546,0.145991268144126,2.9772345395084017,0.09614332984267193,-0.17420788621276984,0.02007951788506901,-1.6764685633398457,-0.41424286141418065,-0.0008122004446420306,0.4063125185553105,1.1155870939362273,0.0,0.0,0
